idVenta,idCliente,Fecha_Venta,Total,tipoVenta,montoPagadoInicial,estadoPago,idMetodoPago,nombreMetodo
391,11,2023-01-28,200.0,Contado,200.0,Pagado,3,Yape
392,144,2023-01-29,15.0,Contado,15.0,Pagado,4,Plin
393,38,2023-01-29,477.0,Contado,477.0,Pagado,1,Efectivo
394,104,2023-01-29,328.0,Contado,328.0,Pagado,4,Plin
395,166,2023-01-29,172.5,Contado,172.5,Pagado,2,Transferencia
396,87,2023-01-29,960.0,Contado,960.0,Pagado,1,Efectivo
397,36,2023-01-29,1673.5,Crédito,1673.5,Pagado,1,Efectivo
398,156,2023-01-29,355.0,Contado,355.0,Pagado,3,Yape
399,6,2023-01-29,20.0,Contado,20.0,Pagado,1,Efectivo
400,132,2023-01-29,304.0,Contado,304.0,Pagado,2,Transferencia
401,38,2023-01-29,481.0,Contado,481.0,Pagado,2,Transferencia
402,144,2023-01-29,200.0,Contado,200.0,Pagado,2,Transferencia
403,114,2023-01-29,1295.0,Crédito,1295.0,Pagado,1,Efectivo
404,37,2023-01-29,528.0,Contado,528.0,Pagado,1,Efectivo
405,152,2023-01-29,108.0,Contado,108.0,Pagado,3,Yape
406,52,2023-01-30,52.5,Contado,52.5,Pagado,1,Efectivo
407,78,2023-01-30,768.0,Contado,768.0,Pagado,2,Transferencia
408,32,2023-01-30,735.0,Contado,735.0,Pagado,4,Plin
409,127,2023-01-30,48.0,Contado,48.0,Pagado,2,Transferencia
410,145,2023-01-30,1758.0,Crédito,1758.0,Pagado,1,Efectivo
411,67,2023-01-30,50.0,Contado,50.0,Pagado,2,Transferencia
412,178,2023-01-30,165.0,Contado,165.0,Pagado,4,Plin
413,108,2023-01-30,735.0,Contado,735.0,Pagado,3,Yape
414,197,2023-01-30,52.0,Contado,52.0,Pagado,4,Plin
415,81,2023-01-30,408.0,Contado,408.0,Pagado,3,Yape
416,4,2023-01-30,236.0,Contado,236.0,Pagado,2,Transferencia
417,88,2023-01-30,78.5,Contado,78.5,Pagado,3,Yape
418,49,2023-01-30,1592.5,Crédito,1592.5,Pagado,3,Yape
419,5,2023-01-30,797.0,Contado,797.0,Pagado,4,Plin
420,45,2023-01-31,399.0,Contado,399.0,Pagado,3,Yape
421,79,2023-01-31,271.0,Contado,271.0,Pagado,1,Efectivo
422,20,2023-01-31,28.0,Contado,28.0,Pagado,2,Transferencia
423,11,2023-01-31,36.5,Contado,36.5,Pagado,1,Efectivo
424,121,2023-01-31,45.0,Contado,45.0,Pagado,1,Efectivo
425,78,2023-01-31,28.0,Contado,28.0,Pagado,1,Efectivo
426,155,2023-01-31,188.0,Contado,188.0,Pagado,1,Efectivo
427,24,2023-01-31,335.0,Contado,335.0,Pagado,4,Plin
428,42,2023-01-31,331.0,Contado,331.0,Pagado,3,Yape
429,184,2023-01-31,231.0,Contado,231.0,Pagado,1,Efectivo
430,186,2023-01-31,225.0,Contado,225.0,Pagado,2,Transferencia
431,94,2023-01-31,370.5,Contado,370.5,Pagado,3,Yape
432,105,2023-01-31,84.0,Contado,84.0,Pagado,1,Efectivo
433,120,2023-01-31,84.0,Contado,84.0,Pagado,2,Transferencia
434,196,2023-02-01,233.0,Contado,233.0,Pagado,2,Transferencia
435,30,2023-02-01,456.0,Contado,456.0,Pagado,2,Transferencia
436,75,2023-02-01,112.0,Contado,112.0,Pagado,1,Efectivo
437,102,2023-02-01,551.5,Contado,551.5,Pagado,1,Efectivo
438,190,2023-02-01,1110.0,Crédito,1110.0,Pagado,3,Yape
439,153,2023-02-01,373.0,Contado,373.0,Pagado,2,Transferencia
440,92,2023-02-01,155.0,Contado,155.0,Pagado,1,Efectivo
441,32,2023-02-01,1224.0,Crédito,1224.0,Pagado,1,Efectivo
442,18,2023-02-01,124.5,Contado,124.5,Pagado,1,Efectivo
443,195,2023-02-01,22.5,Contado,22.5,Pagado,2,Transferencia
444,120,2023-02-01,1360.0,Crédito,1360.0,Pagado,4,Plin
445,139,2023-02-01,158.5,Contado,158.5,Pagado,2,Transferencia
446,116,2023-02-01,80.0,Contado,80.0,Pagado,4,Plin
447,181,2023-02-01,1015.0,Crédito,1015.0,Pagado,2,Transferencia
448,125,2023-02-02,64.0,Contado,64.0,Pagado,2,Transferencia
449,122,2023-02-02,1544.0,Crédito,1544.0,Pagado,4,Plin
450,83,2023-02-02,1200.0,Crédito,1200.0,Pagado,1,Efectivo
451,33,2023-02-02,1075.0,Crédito,1075.0,Pagado,2,Transferencia
452,89,2023-02-02,134.0,Contado,134.0,Pagado,4,Plin
453,152,2023-02-02,90.0,Contado,90.0,Pagado,4,Plin
454,30,2023-02-02,150.0,Contado,150.0,Pagado,2,Transferencia
455,146,2023-02-02,1160.0,Crédito,1160.0,Pagado,4,Plin
456,147,2023-02-02,240.0,Contado,240.0,Pagado,3,Yape
457,87,2023-02-02,536.0,Contado,536.0,Pagado,2,Transferencia
458,163,2023-02-02,10.0,Contado,10.0,Pagado,4,Plin
459,68,2023-02-02,450.0,Contado,450.0,Pagado,2,Transferencia
460,58,2023-02-02,2185.0,Crédito,2185.0,Pagado,2,Transferencia
461,110,2023-02-02,82.5,Contado,82.5,Pagado,4,Plin
462,111,2023-02-03,667.5,Contado,667.5,Pagado,3,Yape
463,5,2023-02-03,1528.0,Crédito,1528.0,Pagado,1,Efectivo
464,134,2023-02-03,106.0,Contado,106.0,Pagado,3,Yape
465,192,2023-02-03,800.0,Contado,800.0,Pagado,2,Transferencia
466,69,2023-02-03,555.5,Contado,555.5,Pagado,3,Yape
467,30,2023-02-03,75.0,Contado,75.0,Pagado,2,Transferencia
468,125,2023-02-03,709.5,Contado,709.5,Pagado,4,Plin
469,169,2023-02-03,1296.0,Crédito,1296.0,Pagado,1,Efectivo
470,105,2023-02-03,48.0,Contado,48.0,Pagado,1,Efectivo
471,134,2023-02-03,540.5,Contado,540.5,Pagado,4,Plin
472,150,2023-02-03,169.0,Contado,169.0,Pagado,4,Plin
473,113,2023-02-03,651.0,Contado,651.0,Pagado,4,Plin
474,140,2023-02-03,224.0,Contado,224.0,Pagado,4,Plin
475,6,2023-02-03,1692.5,Crédito,1692.5,Pagado,1,Efectivo
476,137,2023-02-04,511.0,Contado,511.0,Pagado,4,Plin
477,78,2023-02-04,56.0,Contado,56.0,Pagado,4,Plin
478,54,2023-02-04,192.5,Contado,192.5,Pagado,1,Efectivo
479,71,2023-02-04,28.0,Contado,28.0,Pagado,2,Transferencia
480,189,2023-02-04,400.0,Contado,400.0,Pagado,4,Plin
481,108,2023-02-04,1266.5,Crédito,1266.5,Pagado,2,Transferencia
482,165,2023-02-04,340.0,Contado,340.0,Pagado,4,Plin
483,148,2023-02-04,10.5,Contado,10.5,Pagado,3,Yape
484,133,2023-02-04,152.0,Contado,152.0,Pagado,2,Transferencia
485,189,2023-02-04,215.0,Contado,215.0,Pagado,4,Plin
486,73,2023-02-04,232.0,Contado,232.0,Pagado,2,Transferencia
487,97,2023-02-04,2057.0,Crédito,2057.0,Pagado,3,Yape
488,68,2023-02-04,924.0,Contado,924.0,Pagado,4,Plin
489,39,2023-02-04,36.0,Contado,36.0,Pagado,1,Efectivo
490,4,2023-02-05,215.0,Contado,215.0,Pagado,4,Plin
491,192,2023-02-05,211.5,Contado,211.5,Pagado,2,Transferencia
492,47,2023-02-05,429.5,Contado,429.5,Pagado,4,Plin
493,150,2023-02-05,159.0,Contado,159.0,Pagado,2,Transferencia
494,182,2023-02-05,478.0,Contado,478.0,Pagado,4,Plin
495,61,2023-02-05,612.0,Contado,612.0,Pagado,2,Transferencia
496,78,2023-02-05,520.0,Contado,520.0,Pagado,3,Yape
497,129,2023-02-05,322.0,Contado,322.0,Pagado,4,Plin
498,30,2023-02-05,795.0,Contado,795.0,Pagado,2,Transferencia
499,73,2023-02-05,792.0,Contado,792.0,Pagado,4,Plin
500,189,2023-02-05,132.5,Contado,132.5,Pagado,3,Yape
501,47,2023-02-05,25.0,Contado,25.0,Pagado,3,Yape
502,181,2023-02-05,412.0,Contado,412.0,Pagado,2,Transferencia
503,118,2023-02-05,248.5,Contado,248.5,Pagado,3,Yape
504,192,2023-02-06,835.0,Contado,835.0,Pagado,3,Yape
505,107,2023-02-06,112.0,Contado,112.0,Pagado,1,Efectivo
506,85,2023-02-06,70.0,Contado,70.0,Pagado,2,Transferencia
507,96,2023-02-06,481.5,Contado,481.5,Pagado,1,Efectivo
508,85,2023-02-06,25.0,Contado,25.0,Pagado,2,Transferencia
509,84,2023-02-06,312.0,Contado,312.0,Pagado,2,Transferencia
510,24,2023-02-06,336.0,Contado,336.0,Pagado,2,Transferencia
511,200,2023-02-06,1087.5,Crédito,1087.5,Pagado,3,Yape
512,92,2023-02-06,108.0,Contado,108.0,Pagado,3,Yape
513,126,2023-02-06,392.0,Contado,392.0,Pagado,4,Plin
514,158,2023-02-06,84.0,Contado,84.0,Pagado,4,Plin
515,119,2023-02-06,1087.5,Crédito,1087.5,Pagado,1,Efectivo
516,75,2023-02-06,88.5,Contado,88.5,Pagado,3,Yape
517,134,2023-02-06,666.0,Contado,666.0,Pagado,2,Transferencia
518,106,2023-02-07,150.0,Contado,150.0,Pagado,4,Plin
519,91,2023-02-07,341.5,Contado,341.5,Pagado,2,Transferencia
520,46,2023-02-07,201.0,Contado,201.0,Pagado,4,Plin
521,81,2023-02-07,1792.0,Crédito,1792.0,Pagado,1,Efectivo
522,192,2023-02-07,427.0,Contado,427.0,Pagado,2,Transferencia
523,118,2023-02-07,2155.0,Crédito,2155.0,Pagado,2,Transferencia
524,78,2023-02-07,105.0,Contado,105.0,Pagado,1,Efectivo
525,49,2023-02-07,480.0,Contado,480.0,Pagado,1,Efectivo
526,54,2023-02-07,99.5,Contado,99.5,Pagado,4,Plin
527,198,2023-02-07,58.5,Contado,58.5,Pagado,2,Transferencia
528,121,2023-02-07,280.0,Contado,280.0,Pagado,3,Yape
529,52,2023-02-07,218.0,Contado,218.0,Pagado,2,Transferencia
530,107,2023-02-07,1197.0,Crédito,1197.0,Pagado,2,Transferencia
531,132,2023-02-07,1380.0,Crédito,1380.0,Pagado,4,Plin
532,142,2023-02-08,84.0,Contado,84.0,Pagado,2,Transferencia
533,30,2023-02-08,1416.0,Crédito,1416.0,Pagado,2,Transferencia
534,89,2023-02-08,264.0,Contado,264.0,Pagado,3,Yape
535,76,2023-02-08,595.0,Contado,595.0,Pagado,2,Transferencia
536,34,2023-02-08,79.0,Contado,79.0,Pagado,1,Efectivo
537,107,2023-02-08,592.0,Contado,592.0,Pagado,4,Plin
538,174,2023-02-08,102.0,Contado,102.0,Pagado,4,Plin
539,111,2023-02-08,480.0,Contado,480.0,Pagado,1,Efectivo
540,144,2023-02-08,690.0,Contado,690.0,Pagado,1,Efectivo
541,198,2023-02-08,693.0,Contado,693.0,Pagado,1,Efectivo
542,28,2023-02-08,453.0,Contado,453.0,Pagado,3,Yape
543,187,2023-02-08,462.0,Contado,462.0,Pagado,3,Yape
544,166,2023-02-08,255.0,Contado,255.0,Pagado,1,Efectivo
545,63,2023-02-08,341.0,Contado,341.0,Pagado,4,Plin
546,162,2023-02-09,42.5,Contado,42.5,Pagado,3,Yape
547,110,2023-02-09,1170.5,Crédito,1170.5,Pagado,1,Efectivo
548,22,2023-02-09,102.5,Contado,102.5,Pagado,2,Transferencia
549,195,2023-02-09,7.5,Contado,7.5,Pagado,1,Efectivo
550,162,2023-02-09,703.0,Contado,703.0,Pagado,3,Yape
551,180,2023-02-09,1367.0,Crédito,1367.0,Pagado,2,Transferencia
552,199,2023-02-09,225.0,Contado,225.0,Pagado,4,Plin
553,100,2023-02-09,392.0,Contado,392.0,Pagado,1,Efectivo
554,131,2023-02-09,775.0,Contado,775.0,Pagado,4,Plin
555,186,2023-02-09,1828.0,Crédito,1828.0,Pagado,4,Plin
556,32,2023-02-09,28.0,Contado,28.0,Pagado,2,Transferencia
557,77,2023-02-09,359.0,Contado,359.0,Pagado,4,Plin
558,77,2023-02-09,133.0,Contado,133.0,Pagado,3,Yape
559,27,2023-02-09,340.0,Contado,340.0,Pagado,3,Yape
560,183,2023-02-10,82.0,Contado,82.0,Pagado,2,Transferencia
561,20,2023-02-10,167.0,Contado,167.0,Pagado,2,Transferencia
562,68,2023-02-10,1991.0,Crédito,1991.0,Pagado,2,Transferencia
563,183,2023-02-10,671.0,Contado,671.0,Pagado,1,Efectivo
564,192,2023-02-10,65.0,Contado,65.0,Pagado,2,Transferencia
565,29,2023-02-10,120.0,Contado,120.0,Pagado,4,Plin
566,11,2023-02-10,765.0,Contado,765.0,Pagado,3,Yape
567,151,2023-02-10,354.0,Contado,354.0,Pagado,4,Plin
568,18,2023-02-10,40.0,Contado,40.0,Pagado,4,Plin
569,145,2023-02-10,372.0,Contado,372.0,Pagado,2,Transferencia
570,171,2023-02-10,355.0,Contado,355.0,Pagado,3,Yape
571,102,2023-02-10,147.5,Contado,147.5,Pagado,1,Efectivo
572,43,2023-02-10,40.0,Contado,40.0,Pagado,1,Efectivo
573,165,2023-02-10,1312.0,Crédito,1312.0,Pagado,1,Efectivo
574,31,2023-02-11,277.0,Contado,277.0,Pagado,4,Plin
575,103,2023-02-11,1037.0,Crédito,1037.0,Pagado,2,Transferencia
576,66,2023-02-11,7.0,Contado,7.0,Pagado,3,Yape
577,74,2023-02-11,47.0,Contado,47.0,Pagado,3,Yape
578,79,2023-02-11,300.0,Contado,300.0,Pagado,4,Plin
579,100,2023-02-11,36.0,Contado,36.0,Pagado,2,Transferencia
580,83,2023-02-11,193.0,Contado,193.0,Pagado,3,Yape
581,127,2023-02-11,274.0,Contado,274.0,Pagado,1,Efectivo
582,124,2023-02-11,20.0,Contado,20.0,Pagado,1,Efectivo
583,69,2023-02-11,693.5,Contado,693.5,Pagado,1,Efectivo
584,163,2023-02-11,300.5,Contado,300.5,Pagado,1,Efectivo
585,1,2023-02-11,677.5,Contado,677.5,Pagado,4,Plin
586,175,2023-02-11,625.0,Contado,625.0,Pagado,1,Efectivo
587,77,2023-02-11,10.0,Contado,10.0,Pagado,3,Yape
588,186,2023-02-12,1366.0,Crédito,1366.0,Pagado,2,Transferencia
589,70,2023-02-12,75.0,Contado,75.0,Pagado,2,Transferencia
590,154,2023-02-12,426.5,Contado,426.5,Pagado,1,Efectivo
591,3,2023-02-12,405.0,Contado,405.0,Pagado,2,Transferencia
592,138,2023-02-12,5.0,Contado,5.0,Pagado,1,Efectivo
593,172,2023-02-12,316.5,Contado,316.5,Pagado,1,Efectivo
594,32,2023-02-12,154.0,Contado,154.0,Pagado,4,Plin
595,50,2023-02-12,600.0,Contado,600.0,Pagado,3,Yape
596,60,2023-02-12,253.0,Contado,253.0,Pagado,3,Yape
597,164,2023-02-12,469.5,Contado,469.5,Pagado,3,Yape
598,17,2023-02-12,422.0,Contado,422.0,Pagado,4,Plin
599,175,2023-02-12,163.5,Contado,163.5,Pagado,2,Transferencia
600,127,2023-02-12,568.0,Contado,568.0,Pagado,2,Transferencia
601,137,2023-02-12,70.0,Contado,70.0,Pagado,3,Yape
602,177,2023-02-13,1170.0,Crédito,1170.0,Pagado,1,Efectivo
603,123,2023-02-13,2572.0,Crédito,2572.0,Pagado,3,Yape
604,88,2023-02-13,135.0,Contado,135.0,Pagado,3,Yape
605,19,2023-02-13,2526.0,Crédito,2526.0,Pagado,1,Efectivo
606,97,2023-02-13,153.0,Contado,153.0,Pagado,4,Plin
607,157,2023-02-13,618.0,Contado,618.0,Pagado,2,Transferencia
608,25,2023-02-13,583.0,Contado,583.0,Pagado,2,Transferencia
609,159,2023-02-13,381.5,Contado,381.5,Pagado,1,Efectivo
610,4,2023-02-13,2078.0,Crédito,2078.0,Pagado,2,Transferencia
611,124,2023-02-13,561.0,Contado,561.0,Pagado,4,Plin
612,80,2023-02-13,564.5,Contado,564.5,Pagado,3,Yape
613,15,2023-02-13,210.0,Contado,210.0,Pagado,4,Plin
614,51,2023-02-13,1800.0,Crédito,1800.0,Pagado,3,Yape
615,171,2023-02-13,908.0,Contado,908.0,Pagado,4,Plin
616,108,2023-02-14,525.0,Contado,525.0,Pagado,1,Efectivo
617,164,2023-02-14,330.0,Contado,330.0,Pagado,3,Yape
618,62,2023-02-14,508.0,Contado,508.0,Pagado,4,Plin
619,3,2023-02-14,35.0,Contado,35.0,Pagado,1,Efectivo
620,37,2023-02-14,1996.0,Crédito,1996.0,Pagado,1,Efectivo
621,8,2023-02-14,57.0,Contado,57.0,Pagado,4,Plin
622,185,2023-02-14,177.0,Contado,177.0,Pagado,3,Yape
623,6,2023-02-14,450.0,Contado,450.0,Pagado,2,Transferencia
624,168,2023-02-14,60.0,Contado,60.0,Pagado,4,Plin
625,117,2023-02-14,79.5,Contado,79.5,Pagado,2,Transferencia
626,183,2023-02-14,10.5,Contado,10.5,Pagado,3,Yape
627,49,2023-02-14,287.5,Contado,287.5,Pagado,4,Plin
628,154,2023-02-14,1022.5,Crédito,1022.5,Pagado,3,Yape
629,84,2023-02-14,375.0,Contado,375.0,Pagado,2,Transferencia
630,54,2023-02-15,50.0,Contado,50.0,Pagado,1,Efectivo
631,43,2023-02-15,462.5,Contado,462.5,Pagado,2,Transferencia
632,184,2023-02-15,2072.5,Crédito,2072.5,Pagado,3,Yape
633,57,2023-02-15,132.0,Contado,132.0,Pagado,4,Plin
634,109,2023-02-15,164.0,Contado,164.0,Pagado,4,Plin
635,114,2023-02-15,1094.0,Crédito,1094.0,Pagado,2,Transferencia
636,111,2023-02-15,222.5,Contado,222.5,Pagado,3,Yape
637,68,2023-02-15,70.0,Contado,70.0,Pagado,4,Plin
638,129,2023-02-15,1296.0,Crédito,1296.0,Pagado,3,Yape
639,86,2023-02-15,273.0,Contado,273.0,Pagado,4,Plin
640,49,2023-02-15,622.5,Contado,622.5,Pagado,1,Efectivo
641,121,2023-02-15,394.0,Contado,394.0,Pagado,2,Transferencia
642,185,2023-02-15,334.0,Contado,334.0,Pagado,2,Transferencia
643,143,2023-02-15,36.0,Contado,36.0,Pagado,3,Yape
644,79,2023-02-16,720.0,Contado,720.0,Pagado,4,Plin
645,58,2023-02-16,487.0,Contado,487.0,Pagado,1,Efectivo
646,36,2023-02-16,1950.0,Crédito,1950.0,Pagado,2,Transferencia
647,98,2023-02-16,27.5,Contado,27.5,Pagado,3,Yape
648,122,2023-02-16,150.0,Contado,150.0,Pagado,2,Transferencia
649,164,2023-02-16,218.0,Contado,218.0,Pagado,2,Transferencia
650,7,2023-02-16,22.5,Contado,22.5,Pagado,3,Yape
651,60,2023-02-16,1534.5,Crédito,1534.5,Pagado,1,Efectivo
652,44,2023-02-16,380.0,Contado,380.0,Pagado,2,Transferencia
653,123,2023-02-16,10.0,Contado,10.0,Pagado,3,Yape
654,53,2023-02-16,254.0,Contado,254.0,Pagado,3,Yape
655,129,2023-02-16,289.0,Contado,289.0,Pagado,3,Yape
656,135,2023-02-16,192.0,Contado,192.0,Pagado,1,Efectivo
657,74,2023-02-16,323.0,Contado,323.0,Pagado,2,Transferencia
658,118,2023-02-17,600.5,Contado,600.5,Pagado,3,Yape
659,41,2023-02-17,1870.0,Crédito,1870.0,Pagado,2,Transferencia
660,106,2023-02-17,580.0,Contado,580.0,Pagado,3,Yape
661,130,2023-02-17,15.0,Contado,15.0,Pagado,1,Efectivo
662,164,2023-02-17,240.0,Contado,240.0,Pagado,4,Plin
663,30,2023-02-17,1056.0,Crédito,1056.0,Pagado,1,Efectivo
664,22,2023-02-17,437.0,Contado,437.0,Pagado,1,Efectivo
665,46,2023-02-17,236.5,Contado,236.5,Pagado,1,Efectivo
666,174,2023-02-17,150.0,Contado,150.0,Pagado,3,Yape
667,114,2023-02-17,1620.0,Crédito,1620.0,Pagado,1,Efectivo
668,100,2023-02-17,120.0,Contado,120.0,Pagado,3,Yape
669,64,2023-02-17,89.0,Contado,89.0,Pagado,1,Efectivo
670,87,2023-02-17,32.0,Contado,32.0,Pagado,3,Yape
671,186,2023-02-17,133.0,Contado,133.0,Pagado,4,Plin
672,83,2023-02-18,1265.5,Crédito,1265.5,Pagado,1,Efectivo
673,92,2023-02-18,353.0,Contado,353.0,Pagado,3,Yape
674,118,2023-02-18,925.0,Contado,925.0,Pagado,4,Plin
675,12,2023-02-18,175.0,Contado,175.0,Pagado,4,Plin
676,197,2023-02-18,510.0,Contado,510.0,Pagado,2,Transferencia
677,174,2023-02-18,1125.0,Crédito,1125.0,Pagado,2,Transferencia
678,18,2023-02-18,1502.5,Crédito,1502.5,Pagado,3,Yape
679,129,2023-02-18,615.0,Contado,615.0,Pagado,3,Yape
680,159,2023-02-18,36.0,Contado,36.0,Pagado,4,Plin
681,128,2023-02-18,27.5,Contado,27.5,Pagado,3,Yape
682,186,2023-02-18,563.5,Contado,563.5,Pagado,1,Efectivo
683,59,2023-02-18,333.0,Contado,333.0,Pagado,3,Yape
684,156,2023-02-18,1852.0,Crédito,1852.0,Pagado,1,Efectivo
685,50,2023-02-18,540.0,Contado,540.0,Pagado,3,Yape
686,33,2023-02-19,80.0,Contado,80.0,Pagado,3,Yape
687,61,2023-02-19,1869.0,Crédito,1869.0,Pagado,3,Yape
688,156,2023-02-19,289.0,Contado,289.0,Pagado,3,Yape
689,70,2023-02-19,519.0,Contado,519.0,Pagado,2,Transferencia
690,195,2023-02-19,103.0,Contado,103.0,Pagado,2,Transferencia
691,22,2023-02-19,454.5,Contado,454.5,Pagado,4,Plin
692,98,2023-02-19,665.0,Contado,665.0,Pagado,4,Plin
693,35,2023-02-19,1145.0,Crédito,1145.0,Pagado,2,Transferencia
694,104,2023-02-19,1760.0,Crédito,1760.0,Pagado,1,Efectivo
695,32,2023-02-19,441.0,Contado,441.0,Pagado,4,Plin
696,179,2023-02-19,17.5,Contado,17.5,Pagado,2,Transferencia
697,189,2023-02-19,202.0,Contado,202.0,Pagado,1,Efectivo
698,179,2023-02-19,495.0,Contado,495.0,Pagado,4,Plin
699,64,2023-02-19,269.5,Contado,269.5,Pagado,1,Efectivo
700,133,2023-02-20,64.0,Contado,64.0,Pagado,4,Plin
701,129,2023-02-20,1200.5,Crédito,1200.5,Pagado,4,Plin
702,37,2023-02-20,500.0,Contado,500.0,Pagado,1,Efectivo
703,44,2023-02-20,1558.5,Crédito,1558.5,Pagado,2,Transferencia
704,44,2023-02-20,72.0,Contado,72.0,Pagado,3,Yape
705,125,2023-02-20,308.0,Contado,308.0,Pagado,3,Yape
706,48,2023-02-20,92.0,Contado,92.0,Pagado,4,Plin
707,105,2023-02-20,2178.0,Crédito,2178.0,Pagado,1,Efectivo
708,71,2023-02-20,15.0,Contado,15.0,Pagado,3,Yape
709,123,2023-02-20,98.0,Contado,98.0,Pagado,1,Efectivo
710,25,2023-02-20,53.0,Contado,53.0,Pagado,4,Plin
711,125,2023-02-20,278.0,Contado,278.0,Pagado,4,Plin
712,62,2023-02-20,114.5,Contado,114.5,Pagado,4,Plin
713,26,2023-02-20,105.0,Contado,105.0,Pagado,3,Yape
714,7,2023-02-21,1233.5,Crédito,1233.5,Pagado,3,Yape
715,1,2023-02-21,874.0,Contado,874.0,Pagado,3,Yape
716,156,2023-02-21,287.0,Contado,287.0,Pagado,2,Transferencia
717,76,2023-02-21,688.0,Contado,688.0,Pagado,4,Plin
718,173,2023-02-21,277.0,Contado,277.0,Pagado,1,Efectivo
719,28,2023-02-21,154.5,Contado,154.5,Pagado,2,Transferencia
720,172,2023-02-21,7.5,Contado,7.5,Pagado,2,Transferencia
721,24,2023-02-21,1195.0,Crédito,1195.0,Pagado,2,Transferencia
722,184,2023-02-21,112.0,Contado,112.0,Pagado,1,Efectivo
723,29,2023-02-21,150.0,Contado,150.0,Pagado,3,Yape
724,191,2023-02-21,48.0,Contado,48.0,Pagado,3,Yape
725,81,2023-02-21,403.0,Contado,403.0,Pagado,2,Transferencia
726,82,2023-02-21,444.0,Contado,444.0,Pagado,1,Efectivo
727,102,2023-02-21,20.0,Contado,20.0,Pagado,4,Plin
728,38,2023-02-22,153.0,Contado,153.0,Pagado,4,Plin
729,38,2023-02-22,48.0,Contado,48.0,Pagado,4,Plin
730,129,2023-02-22,120.0,Contado,120.0,Pagado,2,Transferencia
731,162,2023-02-22,684.0,Contado,684.0,Pagado,1,Efectivo
732,86,2023-02-22,528.0,Contado,528.0,Pagado,1,Efectivo
733,199,2023-02-22,975.0,Contado,975.0,Pagado,1,Efectivo
734,141,2023-02-22,424.0,Contado,424.0,Pagado,4,Plin
735,73,2023-02-22,415.0,Contado,415.0,Pagado,3,Yape
736,83,2023-02-22,458.0,Contado,458.0,Pagado,3,Yape
737,56,2023-02-22,145.0,Contado,145.0,Pagado,1,Efectivo
738,174,2023-02-22,41.5,Contado,41.5,Pagado,1,Efectivo
739,25,2023-02-22,123.0,Contado,123.0,Pagado,2,Transferencia
740,39,2023-02-22,518.0,Contado,518.0,Pagado,3,Yape
741,168,2023-02-22,148.5,Contado,148.5,Pagado,4,Plin
742,3,2023-02-23,7.0,Contado,7.0,Pagado,1,Efectivo
743,126,2023-02-23,551.0,Contado,551.0,Pagado,2,Transferencia
744,124,2023-02-23,652.0,Contado,652.0,Pagado,3,Yape
745,104,2023-02-23,45.0,Contado,45.0,Pagado,2,Transferencia
746,17,2023-02-23,480.0,Contado,480.0,Pagado,3,Yape
747,2,2023-02-23,848.5,Contado,848.5,Pagado,4,Plin
748,193,2023-02-23,56.0,Contado,56.0,Pagado,4,Plin
749,94,2023-02-23,627.5,Contado,627.5,Pagado,2,Transferencia
750,36,2023-02-23,1106.0,Crédito,1106.0,Pagado,1,Efectivo
751,61,2023-02-23,15.0,Contado,15.0,Pagado,4,Plin
752,56,2023-02-23,322.0,Contado,322.0,Pagado,4,Plin
753,72,2023-02-23,1216.0,Crédito,1216.0,Pagado,4,Plin
754,67,2023-02-23,243.5,Contado,243.5,Pagado,3,Yape
755,138,2023-02-23,1620.0,Crédito,1620.0,Pagado,4,Plin
756,145,2023-02-24,157.5,Contado,157.5,Pagado,1,Efectivo
757,70,2023-02-24,5.0,Contado,5.0,Pagado,2,Transferencia
758,17,2023-02-24,449.5,Contado,449.5,Pagado,3,Yape
759,58,2023-02-24,105.0,Contado,105.0,Pagado,1,Efectivo
760,45,2023-02-24,1671.0,Crédito,1671.0,Pagado,4,Plin
761,156,2023-02-24,36.0,Contado,36.0,Pagado,4,Plin
762,193,2023-02-24,363.0,Contado,363.0,Pagado,3,Yape
763,67,2023-02-24,72.0,Contado,72.0,Pagado,3,Yape
764,169,2023-02-24,57.5,Contado,57.5,Pagado,1,Efectivo
765,186,2023-02-24,168.0,Contado,168.0,Pagado,3,Yape
766,113,2023-02-24,382.0,Contado,382.0,Pagado,3,Yape
767,79,2023-02-24,315.0,Contado,315.0,Pagado,4,Plin
768,24,2023-02-24,720.0,Contado,720.0,Pagado,1,Efectivo
769,43,2023-02-24,576.0,Contado,576.0,Pagado,3,Yape
770,123,2023-02-25,701.0,Contado,701.0,Pagado,1,Efectivo
771,183,2023-02-25,761.0,Contado,761.0,Pagado,1,Efectivo
772,156,2023-02-25,1554.0,Crédito,1554.0,Pagado,4,Plin
773,14,2023-02-25,983.0,Contado,983.0,Pagado,1,Efectivo
774,75,2023-02-25,655.0,Contado,655.0,Pagado,2,Transferencia
775,56,2023-02-25,1102.5,Crédito,1102.5,Pagado,1,Efectivo
776,92,2023-02-25,960.0,Contado,960.0,Pagado,4,Plin
777,77,2023-02-25,149.0,Contado,149.0,Pagado,1,Efectivo
778,26,2023-02-25,784.0,Contado,784.0,Pagado,2,Transferencia
779,2,2023-02-25,81.5,Contado,81.5,Pagado,2,Transferencia
780,96,2023-02-25,180.0,Contado,180.0,Pagado,2,Transferencia
781,169,2023-02-25,608.0,Contado,608.0,Pagado,1,Efectivo
782,49,2023-02-25,230.0,Contado,230.0,Pagado,1,Efectivo
