idDetalleVenta,idVenta,idProduc,nomProduc,precioProduc,CantidadProduc,Subtotal
382,125,31,Hoja de Sierra Sandflex (Modelo 31),5.0,3,15.0
383,125,24,Llave Angular Cromada (Modelo 24),12.0,9,108.0
384,125,36,Hoja de Sierra Sandflex (Modelo 36),5.0,8,40.0
385,125,17,Llave Lavatorio Vainsa (Modelo 17),45.0,5,225.0
386,125,37,Tubo de Abasto Aluminio (Modelo 37),8.0,6,48.0
387,126,43,Cinta Teflon Grande (Modelo 43),2.5,2,5.0
388,126,48,Martillo de Uña (Modelo 48),25.0,4,100.0
389,127,7,"Tubo PVC Agua 1/2"" (5m)",14.0,4,56.0
390,127,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,7,98.0
391,128,45,Llave Lavatorio Vainsa (Modelo 45),45.0,1,45.0
392,128,11,Sifón Botella Lavatorio PVC,15.0,7,105.0
393,128,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,1,180.0
394,128,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,3,84.0
395,128,31,Hoja de Sierra Sandflex (Modelo 31),5.0,10,50.0
396,129,17,Llave Lavatorio Vainsa (Modelo 17),45.0,4,180.0
397,130,3,"Caño Jardin Bronce 1/2""",15.0,7,105.0
398,130,26,Hoja de Sierra Sandflex (Modelo 26),5.0,10,50.0
399,130,42,Cinta Teflon Grande (Modelo 42),2.5,9,22.5
400,130,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,10,350.0
401,130,4,Llave Angular Cromada,12.0,3,36.0
402,131,13,Hoja de Sierra Sandflex,5.0,9,45.0
403,132,39,Guantes de Seguridad (Modelo 39),8.0,9,72.0
404,133,44,Tubo de Abasto Aluminio (Modelo 44),8.0,1,8.0
405,133,24,Llave Angular Cromada (Modelo 24),12.0,4,48.0
406,134,18,Llave Angular Cromada (Modelo 18),12.0,7,84.0
407,135,26,Hoja de Sierra Sandflex (Modelo 26),5.0,10,50.0
408,135,13,Hoja de Sierra Sandflex,5.0,9,45.0
409,135,1,Llave Lavatorio Vainsa,45.0,2,90.0
410,135,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,9,252.0
411,136,38,Pegamento PVC Oatey Azul (Modelo 38),35.0,6,210.0
412,136,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,5,175.0
413,136,15,Guantes de Seguridad,8.0,10,80.0
414,136,13,Hoja de Sierra Sandflex,5.0,8,40.0
415,136,26,Hoja de Sierra Sandflex (Modelo 26),5.0,10,50.0
416,137,27,Hoja de Sierra Sandflex (Modelo 27),5.0,9,45.0
417,137,7,"Tubo PVC Agua 1/2"" (5m)",14.0,9,126.0
418,138,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,2,30.0
419,138,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,5,70.0
420,138,35,Cinta Teflon Grande (Modelo 35),2.5,10,25.0
421,139,25,Cinta Teflon Grande (Modelo 25),2.5,10,25.0
422,139,31,Hoja de Sierra Sandflex (Modelo 31),5.0,4,20.0
423,139,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,6,84.0
424,139,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,8,28.0
425,140,31,Hoja de Sierra Sandflex (Modelo 31),5.0,2,10.0
426,141,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,4,720.0
427,141,44,Tubo de Abasto Aluminio (Modelo 44),8.0,4,32.0
428,141,21,Llave Angular Cromada (Modelo 21),12.0,7,84.0
429,141,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,9,315.0
430,142,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,5,70.0
431,142,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,7,196.0
432,142,44,Tubo de Abasto Aluminio (Modelo 44),8.0,6,48.0
433,143,31,Hoja de Sierra Sandflex (Modelo 31),5.0,6,30.0
434,143,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,4,140.0
435,144,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,4,480.0
436,144,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,4,56.0
437,145,13,Hoja de Sierra Sandflex,5.0,4,20.0
438,145,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,6,720.0
439,146,8,"Codo PVC 4"" Desague 90°",3.5,2,7.0
440,147,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,9,126.0
441,148,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,6,720.0
442,148,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,10,1200.0
443,148,18,Llave Angular Cromada (Modelo 18),12.0,8,96.0
444,149,18,Llave Angular Cromada (Modelo 18),12.0,7,84.0
445,149,15,Guantes de Seguridad,8.0,10,80.0
446,149,9,Pegamento PVC Oatey Azul,35.0,1,35.0
447,149,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,7,196.0
448,149,31,Hoja de Sierra Sandflex (Modelo 31),5.0,9,45.0
449,150,26,Hoja de Sierra Sandflex (Modelo 26),5.0,3,15.0
450,150,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,2,30.0
451,150,45,Llave Lavatorio Vainsa (Modelo 45),45.0,9,405.0
452,151,1,Llave Lavatorio Vainsa,45.0,4,180.0
453,152,21,Llave Angular Cromada (Modelo 21),12.0,6,72.0
454,153,17,Llave Lavatorio Vainsa (Modelo 17),45.0,4,180.0
455,153,18,Llave Angular Cromada (Modelo 18),12.0,8,96.0
456,153,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,6,720.0
457,153,24,Llave Angular Cromada (Modelo 24),12.0,3,36.0
458,153,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,7,840.0
459,154,24,Llave Angular Cromada (Modelo 24),12.0,7,84.0
460,154,18,Llave Angular Cromada (Modelo 18),12.0,8,96.0
461,154,12,Tubo de Abasto Aluminio,8.0,10,80.0
462,155,7,"Tubo PVC Agua 1/2"" (5m)",14.0,5,70.0
463,155,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,9,126.0
464,156,10,Cinta Teflon Grande,2.5,3,7.5
465,156,31,Hoja de Sierra Sandflex (Modelo 31),5.0,1,5.0
466,157,9,Pegamento PVC Oatey Azul,35.0,9,315.0
467,157,35,Cinta Teflon Grande (Modelo 35),2.5,6,15.0
468,157,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,5,600.0
469,157,17,Llave Lavatorio Vainsa (Modelo 17),45.0,9,405.0
470,158,45,Llave Lavatorio Vainsa (Modelo 45),45.0,3,135.0
471,159,31,Hoja de Sierra Sandflex (Modelo 31),5.0,2,10.0
472,159,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,6,168.0
473,159,17,Llave Lavatorio Vainsa (Modelo 17),45.0,6,270.0
474,160,17,Llave Lavatorio Vainsa (Modelo 17),45.0,6,270.0
475,160,2,Mezcladora Ducha Italgrif,120.0,7,840.0
476,160,8,"Codo PVC 4"" Desague 90°",3.5,6,21.0
477,160,44,Tubo de Abasto Aluminio (Modelo 44),8.0,10,80.0
478,160,13,Hoja de Sierra Sandflex,5.0,10,50.0
479,161,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,6,210.0
480,161,44,Tubo de Abasto Aluminio (Modelo 44),8.0,9,72.0
481,161,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,8,960.0
482,162,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,8,280.0
483,162,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,3,540.0
484,162,11,Sifón Botella Lavatorio PVC,15.0,6,90.0
485,162,27,Hoja de Sierra Sandflex (Modelo 27),5.0,10,50.0
486,162,37,Tubo de Abasto Aluminio (Modelo 37),8.0,7,56.0
487,163,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,4,60.0
488,163,21,Llave Angular Cromada (Modelo 21),12.0,6,72.0
489,164,39,Guantes de Seguridad (Modelo 39),8.0,7,56.0
490,164,18,Llave Angular Cromada (Modelo 18),12.0,8,96.0
491,164,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,6,21.0
492,165,12,Tubo de Abasto Aluminio,8.0,1,8.0
493,165,9,Pegamento PVC Oatey Azul,35.0,4,140.0
494,166,14,Martillo de Uña,25.0,3,75.0
495,167,5,Mezcladora Monocomando Cocina,180.0,8,1440.0
496,168,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,2,56.0
497,168,7,"Tubo PVC Agua 1/2"" (5m)",14.0,5,70.0
498,168,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,3,360.0
499,168,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,7,196.0
500,169,48,Martillo de Uña (Modelo 48),25.0,5,125.0
501,169,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,3,84.0
502,170,2,Mezcladora Ducha Italgrif,120.0,1,120.0
503,170,43,Cinta Teflon Grande (Modelo 43),2.5,6,15.0
504,171,35,Cinta Teflon Grande (Modelo 35),2.5,5,12.5
505,171,36,Hoja de Sierra Sandflex (Modelo 36),5.0,8,40.0
506,171,9,Pegamento PVC Oatey Azul,35.0,9,315.0
507,171,12,Tubo de Abasto Aluminio,8.0,10,80.0
508,172,28,Tubo de Abasto Aluminio (Modelo 28),8.0,9,72.0
509,172,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,9,1620.0
510,172,20,Llave Lavatorio Vainsa (Modelo 20),45.0,6,270.0
511,172,31,Hoja de Sierra Sandflex (Modelo 31),5.0,9,45.0
512,172,15,Guantes de Seguridad,8.0,2,16.0
513,173,27,Hoja de Sierra Sandflex (Modelo 27),5.0,5,25.0
514,173,10,Cinta Teflon Grande,2.5,5,12.5
515,173,1,Llave Lavatorio Vainsa,45.0,1,45.0
516,174,31,Hoja de Sierra Sandflex (Modelo 31),5.0,9,45.0
517,174,1,Llave Lavatorio Vainsa,45.0,8,360.0
518,174,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,8,112.0
519,175,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,10,350.0
520,175,15,Guantes de Seguridad,8.0,1,8.0
521,175,36,Hoja de Sierra Sandflex (Modelo 36),5.0,6,30.0
522,175,13,Hoja de Sierra Sandflex,5.0,7,35.0
523,176,11,Sifón Botella Lavatorio PVC,15.0,7,105.0
524,176,25,Cinta Teflon Grande (Modelo 25),2.5,4,10.0
525,177,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,4,720.0
526,177,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,10,280.0
527,177,45,Llave Lavatorio Vainsa (Modelo 45),45.0,5,225.0
528,177,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,9,315.0
529,178,5,Mezcladora Monocomando Cocina,180.0,3,540.0
530,178,9,Pegamento PVC Oatey Azul,35.0,5,175.0
531,179,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,8,960.0
532,179,18,Llave Angular Cromada (Modelo 18),12.0,10,120.0
533,179,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,4,480.0
534,179,21,Llave Angular Cromada (Modelo 21),12.0,1,12.0
535,180,2,Mezcladora Ducha Italgrif,120.0,3,360.0
536,180,7,"Tubo PVC Agua 1/2"" (5m)",14.0,5,70.0
537,180,18,Llave Angular Cromada (Modelo 18),12.0,3,36.0
538,180,46,Llave Angular Cromada (Modelo 46),12.0,8,96.0
539,180,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,1,120.0
540,181,1,Llave Lavatorio Vainsa,45.0,8,360.0
541,181,14,Martillo de Uña,25.0,6,150.0
542,182,24,Llave Angular Cromada (Modelo 24),12.0,8,96.0
543,182,45,Llave Lavatorio Vainsa (Modelo 45),45.0,1,45.0
544,182,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,2,30.0
545,182,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,3,42.0
546,183,5,Mezcladora Monocomando Cocina,180.0,9,1620.0
547,183,31,Hoja de Sierra Sandflex (Modelo 31),5.0,3,15.0
548,183,13,Hoja de Sierra Sandflex,5.0,5,25.0
549,183,25,Cinta Teflon Grande (Modelo 25),2.5,1,2.5
550,184,25,Cinta Teflon Grande (Modelo 25),2.5,8,20.0
551,184,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,1,14.0
552,185,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,4,112.0
553,186,21,Llave Angular Cromada (Modelo 21),12.0,3,36.0
554,186,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,1,180.0
555,186,48,Martillo de Uña (Modelo 48),25.0,9,225.0
556,187,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,5,900.0
557,187,13,Hoja de Sierra Sandflex,5.0,6,30.0
558,187,4,Llave Angular Cromada,12.0,4,48.0
559,187,8,"Codo PVC 4"" Desague 90°",3.5,4,14.0
560,188,11,Sifón Botella Lavatorio PVC,15.0,5,75.0
561,189,1,Llave Lavatorio Vainsa,45.0,1,45.0
562,189,38,Pegamento PVC Oatey Azul (Modelo 38),35.0,8,280.0
563,190,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,3,42.0
564,191,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,1,15.0
565,191,4,Llave Angular Cromada,12.0,6,72.0
566,191,42,Cinta Teflon Grande (Modelo 42),2.5,3,7.5
567,191,45,Llave Lavatorio Vainsa (Modelo 45),45.0,9,405.0
568,191,7,"Tubo PVC Agua 1/2"" (5m)",14.0,3,42.0
569,192,36,Hoja de Sierra Sandflex (Modelo 36),5.0,6,30.0
570,192,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,4,112.0
571,192,2,Mezcladora Ducha Italgrif,120.0,7,840.0
572,193,17,Llave Lavatorio Vainsa (Modelo 17),45.0,1,45.0
573,193,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,8,960.0
574,194,13,Hoja de Sierra Sandflex,5.0,10,50.0
575,194,12,Tubo de Abasto Aluminio,8.0,9,72.0
576,194,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,6,210.0
577,194,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,8,960.0
578,195,11,Sifón Botella Lavatorio PVC,15.0,2,30.0
579,195,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,3,84.0
580,195,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,5,140.0
581,195,17,Llave Lavatorio Vainsa (Modelo 17),45.0,9,405.0
582,195,24,Llave Angular Cromada (Modelo 24),12.0,8,96.0
583,196,25,Cinta Teflon Grande (Modelo 25),2.5,3,7.5
584,196,2,Mezcladora Ducha Italgrif,120.0,10,1200.0
585,196,24,Llave Angular Cromada (Modelo 24),12.0,10,120.0
586,196,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,6,84.0
587,196,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,2,240.0
588,197,44,Tubo de Abasto Aluminio (Modelo 44),8.0,8,64.0
589,197,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,9,31.5
590,197,10,Cinta Teflon Grande,2.5,10,25.0
591,197,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,6,210.0
592,197,27,Hoja de Sierra Sandflex (Modelo 27),5.0,6,30.0
593,198,43,Cinta Teflon Grande (Modelo 43),2.5,2,5.0
594,198,3,"Caño Jardin Bronce 1/2""",15.0,3,45.0
595,198,12,Tubo de Abasto Aluminio,8.0,1,8.0
596,198,13,Hoja de Sierra Sandflex,5.0,2,10.0
597,198,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,4,480.0
598,199,42,Cinta Teflon Grande (Modelo 42),2.5,7,17.5
599,199,43,Cinta Teflon Grande (Modelo 43),2.5,8,20.0
600,199,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,10,280.0
601,199,45,Llave Lavatorio Vainsa (Modelo 45),45.0,10,450.0
602,199,17,Llave Lavatorio Vainsa (Modelo 17),45.0,1,45.0
603,200,46,Llave Angular Cromada (Modelo 46),12.0,2,24.0
604,200,1,Llave Lavatorio Vainsa,45.0,4,180.0
605,200,42,Cinta Teflon Grande (Modelo 42),2.5,8,20.0
606,200,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,8,224.0
607,200,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,1,180.0
608,201,24,Llave Angular Cromada (Modelo 24),12.0,1,12.0
609,201,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,5,600.0
610,201,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,1,28.0
611,201,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,2,240.0
612,202,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,2,56.0
613,202,7,"Tubo PVC Agua 1/2"" (5m)",14.0,4,56.0
614,203,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,4,112.0
615,203,37,Tubo de Abasto Aluminio (Modelo 37),8.0,3,24.0
616,204,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,10,35.0
617,205,45,Llave Lavatorio Vainsa (Modelo 45),45.0,7,315.0
618,205,7,"Tubo PVC Agua 1/2"" (5m)",14.0,3,42.0
619,205,12,Tubo de Abasto Aluminio,8.0,9,72.0
620,205,26,Hoja de Sierra Sandflex (Modelo 26),5.0,9,45.0
621,206,35,Cinta Teflon Grande (Modelo 35),2.5,10,25.0
622,206,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,6,168.0
623,207,24,Llave Angular Cromada (Modelo 24),12.0,7,84.0
624,207,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,7,98.0
625,207,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,6,720.0
626,208,14,Martillo de Uña,25.0,7,175.0
627,208,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,9,31.5
628,208,48,Martillo de Uña (Modelo 48),25.0,5,125.0
629,208,24,Llave Angular Cromada (Modelo 24),12.0,8,96.0
630,208,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,7,196.0
631,209,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,10,350.0
632,210,20,Llave Lavatorio Vainsa (Modelo 20),45.0,1,45.0
633,210,20,Llave Lavatorio Vainsa (Modelo 20),45.0,4,180.0
634,211,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,5,17.5
635,212,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,6,90.0
636,213,24,Llave Angular Cromada (Modelo 24),12.0,10,120.0
637,213,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,4,56.0
638,213,17,Llave Lavatorio Vainsa (Modelo 17),45.0,5,225.0
639,214,37,Tubo de Abasto Aluminio (Modelo 37),8.0,4,32.0
640,214,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,2,240.0
641,214,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,6,720.0
642,214,31,Hoja de Sierra Sandflex (Modelo 31),5.0,3,15.0
643,215,7,"Tubo PVC Agua 1/2"" (5m)",14.0,10,140.0
644,215,42,Cinta Teflon Grande (Modelo 42),2.5,5,12.5
645,215,3,"Caño Jardin Bronce 1/2""",15.0,10,150.0
646,215,25,Cinta Teflon Grande (Modelo 25),2.5,2,5.0
647,215,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,1,3.5
648,216,27,Hoja de Sierra Sandflex (Modelo 27),5.0,2,10.0
649,216,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,4,14.0
650,216,48,Martillo de Uña (Modelo 48),25.0,10,250.0
651,216,1,Llave Lavatorio Vainsa,45.0,7,315.0
652,217,3,"Caño Jardin Bronce 1/2""",15.0,6,90.0
653,217,35,Cinta Teflon Grande (Modelo 35),2.5,10,25.0
654,217,10,Cinta Teflon Grande,2.5,6,15.0
655,217,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,4,56.0
656,217,10,Cinta Teflon Grande,2.5,1,2.5
657,218,37,Tubo de Abasto Aluminio (Modelo 37),8.0,9,72.0
658,218,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,4,112.0
659,218,28,Tubo de Abasto Aluminio (Modelo 28),8.0,5,40.0
660,218,26,Hoja de Sierra Sandflex (Modelo 26),5.0,3,15.0
661,218,9,Pegamento PVC Oatey Azul,35.0,6,210.0
662,219,48,Martillo de Uña (Modelo 48),25.0,1,25.0
663,219,36,Hoja de Sierra Sandflex (Modelo 36),5.0,7,35.0
664,219,17,Llave Lavatorio Vainsa (Modelo 17),45.0,2,90.0
665,219,26,Hoja de Sierra Sandflex (Modelo 26),5.0,9,45.0
666,219,28,Tubo de Abasto Aluminio (Modelo 28),8.0,3,24.0
667,220,13,Hoja de Sierra Sandflex,5.0,8,40.0
668,220,26,Hoja de Sierra Sandflex (Modelo 26),5.0,10,50.0
669,220,13,Hoja de Sierra Sandflex,5.0,9,45.0
670,220,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,9,1080.0
671,220,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,4,56.0
672,221,21,Llave Angular Cromada (Modelo 21),12.0,10,120.0
673,221,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,2,56.0
674,221,43,Cinta Teflon Grande (Modelo 43),2.5,7,17.5
675,221,28,Tubo de Abasto Aluminio (Modelo 28),8.0,6,48.0
676,222,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,10,350.0
677,222,42,Cinta Teflon Grande (Modelo 42),2.5,1,2.5
678,222,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,5,17.5
679,223,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,10,280.0
680,223,10,Cinta Teflon Grande,2.5,8,20.0
681,223,3,"Caño Jardin Bronce 1/2""",15.0,4,60.0
682,223,13,Hoja de Sierra Sandflex,5.0,6,30.0
683,223,10,Cinta Teflon Grande,2.5,2,5.0
684,224,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,10,140.0
685,225,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,2,30.0
686,226,2,Mezcladora Ducha Italgrif,120.0,6,720.0
687,226,14,Martillo de Uña,25.0,9,225.0
688,226,14,Martillo de Uña,25.0,4,100.0
689,226,35,Cinta Teflon Grande (Modelo 35),2.5,9,22.5
690,227,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,3,360.0
691,227,45,Llave Lavatorio Vainsa (Modelo 45),45.0,1,45.0
692,227,25,Cinta Teflon Grande (Modelo 25),2.5,10,25.0
693,227,43,Cinta Teflon Grande (Modelo 43),2.5,9,22.5
694,228,4,Llave Angular Cromada,12.0,5,60.0
695,228,13,Hoja de Sierra Sandflex,5.0,10,50.0
696,229,42,Cinta Teflon Grande (Modelo 42),2.5,1,2.5
697,229,5,Mezcladora Monocomando Cocina,180.0,7,1260.0
698,229,43,Cinta Teflon Grande (Modelo 43),2.5,5,12.5
699,229,43,Cinta Teflon Grande (Modelo 43),2.5,6,15.0
700,230,42,Cinta Teflon Grande (Modelo 42),2.5,7,17.5
701,230,15,Guantes de Seguridad,8.0,7,56.0
702,230,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,2,28.0
703,231,35,Cinta Teflon Grande (Modelo 35),2.5,2,5.0
704,231,12,Tubo de Abasto Aluminio,8.0,4,32.0
705,231,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,8,112.0
706,231,36,Hoja de Sierra Sandflex (Modelo 36),5.0,1,5.0
707,231,3,"Caño Jardin Bronce 1/2""",15.0,4,60.0
708,232,26,Hoja de Sierra Sandflex (Modelo 26),5.0,3,15.0
709,232,2,Mezcladora Ducha Italgrif,120.0,6,720.0
710,232,44,Tubo de Abasto Aluminio (Modelo 44),8.0,6,48.0
711,232,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,5,175.0
712,233,4,Llave Angular Cromada,12.0,5,60.0
713,233,25,Cinta Teflon Grande (Modelo 25),2.5,1,2.5
714,233,36,Hoja de Sierra Sandflex (Modelo 36),5.0,5,25.0
715,234,26,Hoja de Sierra Sandflex (Modelo 26),5.0,3,15.0
716,234,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,7,196.0
717,234,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,10,280.0
718,235,37,Tubo de Abasto Aluminio (Modelo 37),8.0,3,24.0
719,235,28,Tubo de Abasto Aluminio (Modelo 28),8.0,5,40.0
720,236,9,Pegamento PVC Oatey Azul,35.0,4,140.0
721,236,42,Cinta Teflon Grande (Modelo 42),2.5,3,7.5
722,236,38,Pegamento PVC Oatey Azul (Modelo 38),35.0,9,315.0
723,236,44,Tubo de Abasto Aluminio (Modelo 44),8.0,4,32.0
724,236,9,Pegamento PVC Oatey Azul,35.0,5,175.0
725,237,42,Cinta Teflon Grande (Modelo 42),2.5,10,25.0
726,237,11,Sifón Botella Lavatorio PVC,15.0,6,90.0
727,238,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,2,240.0
728,238,12,Tubo de Abasto Aluminio,8.0,6,48.0
729,238,10,Cinta Teflon Grande,2.5,1,2.5
730,238,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,6,84.0
731,238,27,Hoja de Sierra Sandflex (Modelo 27),5.0,7,35.0
732,239,10,Cinta Teflon Grande,2.5,4,10.0
733,239,7,"Tubo PVC Agua 1/2"" (5m)",14.0,3,42.0
734,239,12,Tubo de Abasto Aluminio,8.0,1,8.0
735,240,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,4,480.0
736,240,39,Guantes de Seguridad (Modelo 39),8.0,4,32.0
737,240,15,Guantes de Seguridad,8.0,1,8.0
738,240,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,2,70.0
739,240,45,Llave Lavatorio Vainsa (Modelo 45),45.0,8,360.0
740,241,31,Hoja de Sierra Sandflex (Modelo 31),5.0,6,30.0
741,241,12,Tubo de Abasto Aluminio,8.0,7,56.0
742,241,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,8,960.0
743,241,9,Pegamento PVC Oatey Azul,35.0,3,105.0
744,241,13,Hoja de Sierra Sandflex,5.0,4,20.0
745,242,18,Llave Angular Cromada (Modelo 18),12.0,7,84.0
746,243,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,4,56.0
747,243,5,Mezcladora Monocomando Cocina,180.0,3,540.0
748,244,45,Llave Lavatorio Vainsa (Modelo 45),45.0,6,270.0
749,244,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,4,60.0
750,244,28,Tubo de Abasto Aluminio (Modelo 28),8.0,7,56.0
751,244,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,1,3.5
752,245,26,Hoja de Sierra Sandflex (Modelo 26),5.0,10,50.0
753,245,48,Martillo de Uña (Modelo 48),25.0,10,250.0
754,245,39,Guantes de Seguridad (Modelo 39),8.0,9,72.0
755,246,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,8,224.0
756,247,35,Cinta Teflon Grande (Modelo 35),2.5,7,17.5
757,247,48,Martillo de Uña (Modelo 48),25.0,1,25.0
758,247,36,Hoja de Sierra Sandflex (Modelo 36),5.0,7,35.0
759,247,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,1,28.0
760,247,13,Hoja de Sierra Sandflex,5.0,5,25.0
